100,90230,42
100,90231,73
100,90232,94
100,90233,23
100,90234,69
100,90235,60
100,90236,61
100,90237,95
100,90238,54
100,90239,49
100,90240,88
100,90241,40
100,90242,13
100,90243,55
100,90244,87
100,90245,30
100,90246,39
100,90247,68
100,90248,99
100,90249,13
100,90250,72
100,90251,59
100,90252,54
100,90253,20
100,90254,72
100,90255,64
100,90256,51
100,90257,13
100,90258,72
100,90259,59
100,90260,77
100,90261,42
100,90262,82
100,90263,68
100,90264,91
100,90265,69
100,90266,57
100,90267,93
100,90268,74
100,90269,17
100,90270,14
100,90271,32
100,90272,64
100,90273,63
100,90274,42
100,90275,18
100,90276,52
100,90277,19
100,90278,66
100,90279,70
100,90280,58
100,90281,87
100,90282,92
100,90283,78
100,90284,25
100,90285,40
100,90286,62
100,90287,91
100,90288,100
100,90289,64
100,90290,76
100,90291,29
100,90292,37
100,90293,70
100,90294,47
100,90295,27
100,90296,11
100,90297,17
100,90298,48
100,90299,57
100,90300,19
100,90301,74
100,90302,68
100,90303,29
100,90304,18
100,90305,68
100,90306,29
100,90307,86
100,90308,28
100,90309,93
100,90310,26
100,90311,22
100,90312,13
100,90313,70
100,90314,18
100,90315,99
100,90316,50
100,90317,61
100,90318,13
100,90319,31
100,90320,27
100,90321,27
100,90322,98
100,90323,16
100,90324,36
100,90325,99
100,90326,91
100,90327,31
100,90328,49
100,90329,23
100,90330,82
100,90331,64
100,90332,71
100,90333,24
100,90334,57
100,90335,76
100,90336,56
100,90337,16
100,90338,78
100,90339,87
100,90340,49
100,90341,52
100,90342,31
100,90343,53
100,90344,14
100,90345,34
100,90346,39
100,90347,41
100,90348,91
100,90349,63
100,90350,11
100,90351,22
100,90352,20
100,90353,64
100,90354,49
100,90355,99
100,90356,10
100,90357,92
100,90358,65
100,90359,10
100,90360,11
100,90361,72
100,90362,52
100,90363,45
100,90364,91
100,90365,28
100,90366,93
100,90367,21
100,90368,69
100,90369,81
100,90370,87
100,90371,68
100,90372,91
100,90373,42
100,90374,77
100,90375,93
100,90376,45
100,90377,75
100,90378,48
100,90379,46
100,90380,37
100,90381,14
100,90382,56
100,90383,87
100,90384,36
100,90385,47
100,90386,10
100,90387,68
100,90388,36
100,90389,92
100,90390,53
100,90391,72
100,90392,35
100,90393,43
100,90394,10
100,90395,19
100,90396,42
100,90397,22
100,90398,18
100,90399,83
100,90400,37
100,90401,73
100,90402,10
100,90403,52
100,90404,20
100,90405,38
100,90406,15
100,90407,96
100,90408,37
100,90409,86
100,90410,46
100,90411,100
100,90412,89
100,90413,42
100,90414,12
100,90415,15
100,90416,40
100,90417,85
100,90418,54
100,90419,14
100,90420,52
100,90421,76
100,90422,37
100,90423,44
100,90424,88
100,90425,66
100,90426,22
100,90427,20
100,90428,51
100,90429,44
100,90430,95
100,90431,60
100,90432,81
100,90433,84
100,90434,43
100,90435,61
100,90436,73
100,90437,48
100,90438,64
100,90439,65
100,90440,25
100,90441,43
100,90442,27
100,90443,99
100,90444,72
100,90445,54
100,90446,94
100,90447,46
100,90448,33
100,90449,41
100,90450,45
100,90451,10
100,90452,81
100,90453,23
100,90454,21
100,90455,66
100,90456,31
100,90457,55
100,90458,70
100,90459,93
100,90460,57
100,90461,25
100,90462,55
100,90463,40
100,90464,58
100,90465,70
100,90466,87
100,90467,66
100,90468,91
100,90469,56
100,90470,54
100,90471,95
100,90472,12
100,90473,23
100,90474,63
100,90475,68
100,90476,95
100,90477,96
100,90478,64
100,90479,82
100,90480,63
100,90481,65
100,90482,60
100,90483,25
100,90484,76
100,90485,94
100,90486,76
100,90487,42
100,90488,63
100,90489,62
100,90490,86
100,90491,20
100,90492,42
100,90493,44
100,90494,47
100,90495,12
100,90496,50
100,90497,87
100,90498,53
100,90499,43
100,90500,86
100,90501,25
100,90502,71
100,90503,97
100,90504,24
100,90505,88
100,90506,28
100,90507,98
100,90508,96
100,90509,14
100,90510,94
100,90511,74
100,90512,31
100,90513,61
100,90514,49
100,90515,84
100,90516,75
100,90517,77
100,90518,19
100,90519,14
100,90520,98
100,90521,100
100,90522,24
100,90523,44
100,90524,13
100,90525,85
100,90526,39
100,90527,41
100,90528,60
100,90529,36
100,90530,35
100,90531,55
100,90532,78
100,90533,89
100,90534,26
100,90535,46
100,90536,18
100,90537,14
100,90538,77
100,90539,58
100,90540,95
100,90541,38
100,90542,76
100,90543,35
100,90544,86
100,90545,37
100,90546,87
100,90547,50
100,90548,69
100,90549,19
100,90550,67
100,90551,74
100,90552,32
100,90553,39
100,90554,83
100,90555,66
100,90556,14
100,90557,91
100,90558,35
100,90559,15
100,90560,52
100,90561,29
100,90562,67
100,90563,10
100,90564,47
100,90565,53
100,90566,61
100,90567,91
100,90568,27
100,90569,94
100,90570,33
100,90571,99
100,90572,16
100,90573,89
100,90574,29
100,90575,77
100,90576,91
100,90577,99
100,90578,29
100,90579,72
100,90580,77
100,90581,13
100,90582,67
100,90583,72
100,90584,97
100,90585,43
100,90586,44
100,90587,61
100,90588,94
100,90589,33
100,90590,97
100,90591,43
100,90592,98
100,90593,13
100,90594,11
100,90595,68
100,90596,15
100,90597,39
100,90598,12
100,90599,20
100,90600,24
100,90601,68
100,90602,10
100,90603,30
100,90604,78
100,90605,51
100,90606,76
100,90607,94
100,90608,12
100,90609,49
100,90610,27
100,90611,41
100,90612,54
100,90613,38
100,90614,95
100,90615,57
100,90616,49
100,90617,51
100,90618,98
100,90619,85
100,90620,19
100,90621,93
100,90622,50
100,90623,10
100,90624,38
100,90625,68
100,90626,86
100,90627,55
100,90628,94
100,90629,56
100,90630,55
100,90631,94
100,90632,11
100,90633,42
100,90634,53
100,90635,37
100,90636,20
100,90637,83
100,90638,90
100,90639,12
100,90640,36
100,90641,28
100,90642,52
100,90643,47
100,90644,26
100,90645,46
100,90646,38
100,90647,48
100,90648,36
100,90649,16
100,90650,91
100,90651,42
100,90652,96
100,90653,53
100,90654,76
100,90655,15
100,90656,100
100,90657,44
100,90658,64
100,90659,60
100,90660,93
100,90661,96
100,90662,51
100,90663,42
100,90664,56
100,90665,91
100,90666,89
100,90667,31
100,90668,57
100,90669,78
100,90670,90
100,90671,55
100,90672,42
100,90673,58
100,90674,48
100,90675,85
100,90676,45
100,90677,66
100,90678,16
100,90679,24
100,90680,71
100,90681,70
100,90682,34
100,90683,22
100,90684,69
100,90685,67
100,90686,57
100,90687,87
100,90688,81
100,90689,33
100,90690,92
100,90691,62
100,90692,42
100,90693,61
100,90694,51
100,90695,53
100,90696,83
100,90697,43
100,90698,96
100,90699,12
100,90700,96
100,90701,23
100,90702,94
100,90703,78
100,90704,46
100,90705,98
100,90706,44
100,90707,68
100,90708,76
100,90709,28
100,90710,23
100,90711,85
100,90712,21
100,90713,87
100,90714,44
100,90715,48
100,90716,27
100,90717,45
100,90718,27
100,90719,54
100,90720,12
100,90721,72
100,90722,51
100,90723,61
100,90724,71
100,90725,42
100,90726,79
100,90727,12
100,90728,36
100,90729,58
100,90730,31
100,90731,60
100,90732,56
100,90733,78
100,90734,71
100,90735,79
100,90736,87
100,90737,54
100,90738,96
100,90739,98
100,90740,95
100,90741,34
100,90742,95
100,90743,11
100,90744,46
100,90745,43
100,90746,45
100,90747,70
100,90748,64
100,90749,20
100,90750,74
100,90751,25
100,90752,100
100,90753,48
100,90754,20
100,90755,56
100,90756,72
100,90757,29
100,90758,26
100,90759,59
100,90760,30
100,90761,40
100,90762,87
100,90763,30
100,90764,93
100,90765,100
100,90766,39
100,90767,89
100,90768,27
100,90769,62
100,90770,29
100,90771,88
100,90772,22
100,90773,81
100,90774,55
100,90775,100
100,90776,74
100,90777,20
100,90778,43
100,90779,28
100,90780,77
100,90781,90
100,90782,97
100,90783,33
100,90784,25
100,90785,30
100,90786,39
100,90787,44
100,90788,45
100,90789,80
100,90790,22
100,90791,85
100,90792,38
100,90793,27
100,90794,72
100,90795,74
100,90796,54
100,90797,67
100,90798,25
100,90799,71
100,90800,57
100,90801,33
100,90802,42
100,90803,61
100,90804,68
100,90805,54
100,90806,58
100,90807,91
100,90808,70
100,90809,37
100,90810,41
100,90811,12
100,90812,68
100,90813,90
100,90814,27
100,90815,54
100,90816,80
100,90817,15
100,90818,73
100,90819,50
100,90820,43
100,90821,86
100,90822,28
100,90823,31
100,90824,15
100,90825,33
100,90826,33
100,90827,47
100,90828,70
100,90829,21
100,90830,72
100,90831,15
100,90832,86
100,90833,70
100,90834,59
100,90835,34
100,90836,29
100,90837,98
100,90838,99
100,90839,20
100,90840,42
100,90841,17
100,90842,76
100,90843,85
100,90844,90
100,90845,28
100,90846,71
100,90847,59
100,90848,30
100,90849,100
100,90850,98
100,90851,25
100,90852,46
100,90853,44
100,90854,77
100,90855,69
100,90856,21
100,90857,66
100,90858,73
100,90859,18
100,90860,69
100,90861,16
100,90862,93
100,90863,53
100,90864,67
100,90865,94
100,90866,57
100,90867,84
100,90868,79
100,90869,73
100,90870,99
100,90871,73
100,90872,28
100,90873,84
100,90874,32
100,90875,53
100,90876,51
100,90877,47
100,90878,84
100,90879,99
100,90880,18
100,90881,18
100,90882,92
100,90883,97
100,90884,55
100,90885,14
100,90886,83
100,90887,76
100,90888,59
100,90889,53
100,90890,43
100,90891,19
100,90892,61
100,90893,56
100,90894,48
100,90895,40
100,90896,92
100,90897,100
100,90898,74
100,90899,78
100,90900,64
100,90901,64
100,90902,53
100,90903,94
100,90904,97
100,90905,37
100,90906,29
100,90907,80
100,90908,21
100,90909,57
100,90910,51
100,90911,50
100,90912,51
100,90913,60
100,90914,81
100,90915,24
100,90916,71
100,90917,60
100,90918,95
100,90919,23
100,90920,76
100,90921,22
100,90922,93
100,90923,42
100,90924,41
100,90925,19
100,90926,55
100,90927,25
100,90928,86
100,90929,88
100,90930,42
100,90931,30
100,90932,79
100,90933,56
100,90934,74
100,90935,35
100,90936,92
100,90937,10
100,90938,21
100,90939,63
100,90940,64
100,90941,36
100,90942,82
100,90943,84
100,90944,44
100,90945,59
100,90946,95
100,90947,73
100,90948,33
100,90949,70
100,90950,52
100,90951,90
100,90952,45
100,90953,82
100,90954,15
100,90955,46
100,90956,95
100,90957,22
100,90958,58
100,90959,12
100,90960,46
100,90961,71
100,90962,22
100,90963,40
100,90964,34
100,90965,71
100,90966,51
100,90967,24
100,90968,80
100,90969,57
100,90970,43
100,90971,99
100,90972,77
100,90973,83
100,90974,64
100,90975,52
100,90976,35
100,90977,78
100,90978,96
100,90979,24
100,90980,46
100,90981,74
100,90982,27
100,90983,50
100,90984,26
100,90985,33
100,90986,48
100,90987,100
100,90988,42
100,90989,68
100,90990,89
100,90991,13
100,90992,60
100,90993,13
100,90994,19
100,90995,46
100,90996,31
100,90997,32
100,90998,96
100,90999,50
100,91000,95
100,91001,75
100,91002,51
100,91003,13
100,91004,76
100,91005,25
100,91006,52
100,91007,89
100,91008,95
100,91009,28
100,91010,93
100,91011,44
100,91012,83
100,91013,94
100,91014,22
100,91015,40
100,91016,23
100,91017,24
100,91018,87
100,91019,40
100,91020,49
100,91021,38
100,91022,59
100,91023,83
100,91024,36
100,91025,28
100,91026,21
100,91027,77
100,91028,21
100,91029,48
100,91030,95
100,91031,90
100,91032,14
100,91033,17
100,91034,43
100,91035,78
100,91036,81
100,91037,82
100,91038,97
100,91039,33
100,91040,100
100,91041,34
100,91042,53
100,91043,84
100,91044,36
100,91045,62
100,91046,33
100,91047,26
100,91048,85
100,91049,37
100,91050,22
100,91051,43
100,91052,74
100,91053,41
100,91054,64
100,91055,91
100,91056,82
100,91057,66
100,91058,39
100,91059,53
100,91060,77
100,91061,28
100,91062,10
100,91063,31
100,91064,94
100,91065,64
100,91066,86
100,91067,59
100,91068,22
100,91069,95
100,91070,19
100,91071,40
100,91072,39
100,91073,29
100,91074,66
100,91075,94
100,91076,60
100,91077,26
100,91078,100
100,91079,15
100,91080,25
100,91081,62
100,91082,50
100,91083,80
100,91084,65
100,91085,19
100,91086,62
100,91087,87
100,91088,14
100,91089,82
100,91090,19
100,91091,61
100,91092,26
100,91093,32
100,91094,47
100,91095,54
100,91096,75
100,91097,95
100,91098,28
100,91099,65
100,91100,21
100,91101,85
100,91102,41
100,91103,82
100,91104,18
100,91105,73
100,91106,30
100,91107,73
100,91108,25
100,91109,37
100,91110,57
100,91111,68
100,91112,68
100,91113,10
100,91114,67
100,91115,66
100,91116,39
100,91117,16
100,91118,19
100,91119,20
100,91120,91
100,91121,17
100,91122,64
100,91123,93
100,91124,44
100,91125,35
100,91126,52
100,91127,72
100,91128,49
100,91129,87
100,91130,85
100,91131,54
100,91132,58
100,91133,67
100,91134,50
100,91135,26
100,91136,25
100,91137,22
100,91138,86
100,91139,90
100,91140,78
100,91141,82
100,91142,82
100,91143,76
100,91144,19
100,91145,91
100,91146,65
100,91147,97
100,91148,90
100,91149,22
100,91150,22
100,91151,23
100,91152,60
100,91153,53
100,91154,61
100,91155,88
100,91156,87
100,91157,37
100,91158,45
100,91159,44
100,91160,31
100,91161,64
100,91162,17
100,91163,27
100,91164,26
100,91165,91
100,91166,33
100,91167,37
100,91168,79
100,91169,88
100,91170,84
100,91171,51
100,91172,85
100,91173,86
100,91174,98
100,91175,52
100,91176,38
100,91177,36
100,91178,70
100,91179,53
100,91180,23
100,91181,67
100,91182,79
100,91183,86
100,91184,38
100,91185,100
100,91186,89
100,91187,82
100,91188,14
100,91189,28
100,91190,25
100,91191,51
100,91192,47
100,91193,20
100,91194,96
100,91195,93
100,91196,50
100,91197,45
100,91198,41
100,91199,81
100,91200,59
100,91201,48
100,91202,65
100,91203,10
100,91204,89
100,91205,51
100,91206,66
100,91207,44
100,91208,24
100,91209,94
100,91210,22
100,91211,13
100,91212,16
100,91213,75
100,91214,57
100,91215,58
100,91216,47
100,91217,53
100,91218,72
100,91219,30
100,91220,46
100,91221,100
100,91222,76
100,91223,17
100,91224,33
100,91225,45
100,91226,28
100,91227,16
100,91228,66
100,91229,17
100,91230,63
100,91231,76
100,91232,93
100,91233,19
100,91234,34
100,91235,78
100,91236,60
100,91237,90
100,91238,56
100,91239,86
100,91240,82
100,91241,56
100,91242,18
100,91243,85
100,91244,21
100,91245,58
100,91246,98
100,91247,16
100,91248,38
100,91249,52
100,91250,91
100,91251,69
100,91252,25
100,91253,23
100,91254,81
100,91255,83
100,91256,68
100,91257,22
100,91258,82
100,91259,24
100,91260,40
100,91261,16
100,91262,86
100,91263,49
100,91264,74
100,91265,90
100,91266,55
100,91267,99
100,91268,90
100,91269,94
100,91270,16
100,91271,52
100,91272,33
100,91273,88
100,91274,22
100,91275,30
100,91276,34
100,91277,65
100,91278,17
100,91279,78
100,91280,53
100,91281,54
100,91282,81
100,91283,32
100,91284,83
100,91285,59
100,91286,41
100,91287,42
100,91288,67
100,91289,17
100,91290,30
100,91291,26
100,91292,20
100,91293,91
100,91294,21
100,91295,61
100,91296,12
100,91297,15
100,91298,18
100,91299,91
100,91300,96
100,91301,68
100,91302,72
100,91303,80
100,91304,79
100,91305,100
100,91306,53
100,91307,78
100,91308,71
100,91309,43
100,91310,14
100,91311,59
100,91312,94
100,91313,79
100,91314,71
100,91315,71
100,91316,94
100,91317,55
100,91318,94
100,91319,76
100,91320,69
100,91321,24
100,91322,25
100,91323,26
100,91324,41
100,91325,90
100,91326,88
100,91327,24
100,91328,24
100,91329,33
100,91330,99
100,91331,87
100,91332,26
100,91333,88
100,91334,16
100,91335,73
100,91336,23
100,91337,67
100,91338,71
100,91339,61
100,91340,35
100,91341,36
100,91342,83
100,91343,51
100,91344,62
100,91345,44
100,91346,42
100,91347,63
100,91348,16
100,91349,53
100,91350,28
100,91351,94
100,91352,45
100,91353,13
100,91354,31
100,91355,95
100,91356,88
100,91357,92
100,91358,96
100,91359,100
100,91360,11
100,91361,31
100,91362,27
100,91363,82
100,91364,54
100,91365,72
100,91366,91
100,91367,14
100,91368,20
100,91369,91
100,91370,75
100,91371,23
100,91372,45
100,91373,42
100,91374,53
100,91375,51
100,91376,29
100,91377,88
100,91378,66
100,91379,16
100,91380,88
100,91381,86
100,91382,29
100,91383,19
100,91384,39
100,91385,60
100,91386,52
100,91387,33
100,91388,11
100,91389,20
100,91390,29
100,91391,76
100,91392,26
100,91393,37
100,91394,95
100,91395,34
100,91396,65
100,91397,93
100,91398,29
100,91399,28
100,91400,31
100,91401,93
100,91402,74
100,91403,15
100,91404,68
100,91405,27
100,91406,54
100,91407,49
100,91408,54
100,91409,66
100,91410,35
100,91411,85
100,91412,55
100,91413,42
100,91414,84
100,91415,93
100,91416,14
100,91417,11
100,91418,90
100,91419,18
100,91420,86
100,91421,47
100,91422,16
100,91423,76
100,91424,54
100,91425,78
100,91426,31
100,91427,12
100,91428,67
100,91429,95
100,91430,35
100,91431,11
100,91432,80
100,91433,37
100,91434,11
100,91435,89
100,91436,58
100,91437,24
100,91438,95
100,91439,75
100,91440,58
100,91441,47
100,91442,56
100,91443,33
100,91444,27
100,91445,24
100,91446,63
100,91447,35
100,91448,41
100,91449,28
100,91450,34
100,91451,22
100,91452,18
100,91453,83
100,91454,73
100,91455,30
100,91456,53
100,91457,53
100,91458,62
100,91459,19
100,91460,64
100,91461,83
100,91462,78
100,91463,98
100,91464,25
100,91465,61
100,91466,34
100,91467,18
100,91468,11
100,91469,66
100,91470,88
100,91471,59
100,91472,90
100,91473,65
100,91474,99
100,91475,86
100,91476,87
100,91477,74
100,91478,90
100,91479,70
100,91480,67
100,91481,13
100,91482,17
100,91483,92
100,91484,92
100,91485,57
100,91486,80
100,91487,31
100,91488,76
100,91489,32
100,91490,14
100,91491,49
100,91492,81
100,91493,34
100,91494,80
100,91495,13
100,91496,29
100,91497,23
100,91498,14
100,91499,88
100,91500,29
100,91501,38
100,91502,26
100,91503,37
100,91504,36
100,91505,42
100,91506,86
100,91507,83
100,91508,74
100,91509,29
100,91510,15
100,91511,67
100,91512,84
100,91513,34
100,91514,21
100,91515,90
100,91516,32
100,91517,71
100,91518,22
100,91519,49
100,91520,65
100,91521,21
100,91522,76
100,91523,82
100,91524,13
100,91525,99
100,91526,14
100,91527,47
100,91528,26
100,91529,69
100,91530,56
100,91531,37
100,91532,32
100,91533,81
100,91534,27
100,91535,27
100,91536,10
100,91537,60
100,91538,49
100,91539,73
100,91540,55
100,91541,88
100,91542,44
100,91543,80
100,91544,15
100,91545,98
100,91546,87
100,91547,98
100,91548,15
100,91549,97
100,91550,87
100,91551,76
100,91552,14
100,91553,58
100,91554,41
100,91555,91
100,91556,62
100,91557,30
100,91558,10
100,91559,35
100,91560,14
100,91561,21
100,91562,59
100,91563,70
100,91564,26
100,91565,50
100,91566,58
100,91567,24
100,91568,100
100,91569,73
100,91570,52
100,91571,38
100,91572,88
100,91573,12
100,91574,67
100,91575,83
100,91576,95
100,91577,62
100,91578,35
100,91579,54
100,91580,88
100,91581,54
100,91582,64
100,91583,26
100,91584,86
100,91585,99
100,91586,93
100,91587,100
100,91588,74
100,91589,81
100,91590,45
100,91591,59
100,91592,63
100,91593,92
100,91594,88
100,91595,78
100,91596,28
100,91597,71
100,91598,26
100,91599,82
100,91600,87
100,91601,45
100,91602,51
100,91603,83
100,91604,86
100,91605,32
100,91606,98
100,91607,33
100,91608,15
100,91609,82
100,91610,55
100,91611,63
100,91612,38
100,91613,56
100,91614,32
100,91615,23
100,91616,38
100,91617,36
100,91618,36
100,91619,87
100,91620,12
100,91621,29
100,91622,82
100,91623,39
100,91624,95
100,91625,58
100,91626,20
100,91627,50
100,91628,30
100,91629,91
100,91630,18
100,91631,92
100,91632,93
100,91633,20
100,91634,71
100,91635,38
100,91636,44
100,91637,59
100,91638,58
100,91639,22
100,91640,78
100,91641,22
100,91642,46
100,91643,47
100,91644,100
100,91645,93
100,91646,54
100,91647,72
100,91648,31
100,91649,24
100,91650,75
100,91651,75
100,91652,64
100,91653,67
100,91654,69
100,91655,36
100,91656,67
100,91657,47
100,91658,40
100,91659,80
100,91660,83
100,91661,93
100,91662,95
100,91663,97
100,91664,30
100,91665,33
100,91666,57
100,91667,20
100,91668,25
100,91669,23
100,91670,48
100,91671,57
100,91672,29
100,91673,19
100,91674,28
100,91675,21
100,91676,48
100,91677,39
100,91678,17
100,91679,39
100,91680,79
100,91681,87
100,91682,13
100,91683,70
100,91684,83
100,91685,59
100,91686,92
100,91687,59
100,91688,99
100,91689,57
100,91690,46
100,91691,41
100,91692,64
100,91693,70
100,91694,69
100,91695,43
100,91696,87
100,91697,57
100,91698,61
100,91699,20
100,91700,67
100,91701,78
100,91702,13
100,91703,14
100,91704,61
100,91705,13
100,91706,59
100,91707,29
100,91708,42
100,91709,80
100,91710,42
100,91711,40
100,91712,51
100,91713,88
100,91714,40
100,91715,94
100,91716,11
100,91717,66
100,91718,64
100,91719,39
100,91720,22
100,91721,69
100,91722,47
100,91723,27
100,91724,86
100,91725,44
100,91726,10
100,91727,77
100,91728,10
100,91729,50
100,91730,56
100,91731,77
100,91732,11
100,91733,40
100,91734,71
100,91735,79
100,91736,75
100,91737,76
100,91738,43
100,91739,80
100,91740,43
100,91741,79
100,91742,94
100,91743,65
100,91744,86
100,91745,28
100,91746,92
100,91747,41
100,91748,75
100,91749,80
100,91750,68
100,91751,63
100,91752,65
100,91753,89
100,91754,92
100,91755,51
100,91756,94
100,91757,16
100,91758,29
100,91759,57
100,91760,83
100,91761,16
100,91762,44
100,91763,53
100,91764,85
100,91765,26
100,91766,41
100,91767,99
100,91768,31
100,91769,65
100,91770,17
100,91771,100
100,91772,100
100,91773,92
100,91774,12
100,91775,35
100,91776,83
100,91777,29
100,91778,64
100,91779,84
100,91780,18
100,91781,56
100,91782,34
100,91783,98
100,91784,23
100,91785,65
100,91786,81
100,91787,12
100,91788,84
100,91789,98
100,91790,75
100,91791,84
100,91792,17
100,91793,29
100,91794,17
100,91795,66
100,91796,65
100,91797,70
100,91798,47
100,91799,59
100,91800,64
100,91801,19
100,91802,97
100,91803,21
100,91804,60
100,91805,42
100,91806,82
100,91807,50
100,91808,35
100,91809,99
100,91810,96
100,91811,31
100,91812,44
100,91813,87
100,91814,50
100,91815,84
100,91816,76
100,91817,11
100,91818,84
100,91819,59
100,91820,89
100,91821,61
100,91822,22
100,91823,50
100,91824,60
100,91825,61
100,91826,63
100,91827,73
100,91828,92
100,91829,49
100,91830,67
100,91831,51
100,91832,79
100,91833,86
100,91834,33
100,91835,65
100,91836,74
100,91837,62
100,91838,72
100,91839,19
100,91840,32
100,91841,89
100,91842,37
100,91843,19
100,91844,42
100,91845,42
100,91846,20
100,91847,42
100,91848,88
100,91849,71
100,91850,99
100,91851,29
100,91852,46
100,91853,18
100,91854,50
100,91855,47
100,91856,84
100,91857,77
100,91858,16
100,91859,89
100,91860,64
100,91861,61
100,91862,84
100,91863,80
100,91864,24
100,91865,71
100,91866,83
100,91867,23
100,91868,51
100,91869,27
100,91870,47
100,91871,50
100,91872,60
100,91873,63
100,91874,99
100,91875,32
100,91876,56
100,91877,96
100,91878,95
100,91879,88
100,91880,25
100,91881,64
100,91882,89
100,91883,34
100,91884,47
100,91885,23
100,91886,39
100,91887,49
100,91888,34
100,91889,61
100,91890,89
100,91891,31
100,91892,76
100,91893,98
100,91894,66
100,91895,84
100,91896,34
100,91897,33
100,91898,95
100,91899,21
100,91900,61
100,91901,85
100,91902,83
100,91903,77
100,91904,15
100,91905,45
100,91906,22
100,91907,22
100,91908,65
100,91909,76
100,91910,23
100,91911,66
100,91912,14
100,91913,65
100,91914,71
100,91915,34
100,91916,98
100,91917,77
100,91918,29
100,91919,36
100,91920,11
100,91921,80
100,91922,99
100,91923,45
100,91924,59
100,91925,47
100,91926,43
100,91927,98
100,91928,17
100,91929,85
100,91930,85
100,91931,76
100,91932,71
100,91933,62
100,91934,21
100,91935,14
100,91936,60
100,91937,30
100,91938,82
100,91939,20
100,91940,28
100,91941,81
100,91942,70
100,91943,18
100,91944,65
100,91945,31
100,91946,49
100,91947,42
100,91948,14
100,91949,47
100,91950,75
100,91951,79
100,91952,83
100,91953,27
100,91954,96
100,91955,53
100,91956,91
100,91957,64
100,91958,86
100,91959,32
100,91960,90
100,91961,68
100,91962,84
100,91963,60
100,91964,76
100,91965,29
100,91966,70
100,91967,64
100,91968,53
100,91969,12
100,91970,57
100,91971,31
100,91972,93
100,91973,78
100,91974,99
100,91975,49
100,91976,100
100,91977,45
100,91978,22
100,91979,23
100,91980,16
100,91981,22
100,91982,49
100,91983,86
100,91984,13
100,91985,52
100,91986,16
100,91987,35
100,91988,43
100,91989,48
100,91990,55
100,91991,84
100,91992,61
100,91993,73
100,91994,42
100,91995,47
100,91996,42
100,91997,93
100,91998,42
100,91999,86
100,92000,92
